function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Freeze Frame Data,Fuel control,DCDC input voltage,70,80,34,0,1,0x391161,0x1,0x16,V,0,2,2,2,-1,-1,-1,1,0,0,0,,1.27,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC input current,80,70,35,0,1,0x391161,0x1,0x17,A,0,2,2,2,-1,-1,-1,1,0,0,0,,0.07,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC output voltage(S terminal),90,130,36,0,1,0x391161,0x1,0x18,V,0,2,2,2,-1,-1,-1,1,0,0,0,,0.02,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC output voltage(B terminal),100,120,37,0,1,0x391161,0x1,0x19,V,0,2,2,2,-1,-1,-1,1,0,0,0,,0.02,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC output current,110,110,38,0,1,0x391161,0x1,0x1A,A,0,2,2,2,-1,-1,-1,1,0,0,0,,0.31,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,IGCT voltage,120,200,39,0,1,0x391161,0x1,0x1B,V,0,2,2,2,-1,-1,-1,1,0,0,0,,0.02,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC INV temperature 1,130,90,40,0,1,0x391161,0x1,0x1C,°C,0,2,2,2,-1,-1,-1,1,0,0,0,,0.2,-40,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC rectification temperature 1,140,140,41,0,1,0x391161,0x1,0x1D,°C,0,2,2,2,-1,-1,-1,1,0,0,0,,0.2,-40,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC INV temperature 2,150,100,42,0,1,0x391161,0x1,0x1E,°C,0,2,2,2,-1,-1,-1,1,0,0,0,,0.2,-40,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC rectification temperature 2,160,150,43,0,1,0x391161,0x1,0x1F,°C,0,2,2,2,-1,-1,-1,1,0,0,0,,0.2,-40,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Driving permission signal,170,180,44,0,1,0x391161,0x1,0x20,,1,2,1,2,0,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Freeze Frame Data,Fuel control,DCDC abnormal,180,30,45,0,1,0x391161,0x1,0x21,,1,2,1,2,0,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Freeze Frame Data,Fuel control,Battery Voltage(CAN),190,20,46,0,1,0x391161,0x1,0x22,V,0,2,1,2,-1,-1,-1,1,0,0,0,,0.06,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DCDC_FLOW_RQ,200,170,47,0,1,0x391161,0x1,0x23,,0,2,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DTC Occurrence Counter,210,190,48,0,1,0x391161,0xF0,0xD1,,0,2,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Supplier Fault Code,220,230,49,0,1,0x391161,0xEF,0x1,,0,2,10,2,-1,-1,-1,,,,,,,,,[]
Freeze Frame Data,Fuel control,Power supply counter,230,220,198,0,1,0x391161,0xF0,0xD3,min,0,2,3,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
ECU Information,Fuel control,ECU PART NUMBER,1,1,2,0,1,0x391161,0x22,0xF012,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),Software part number,1,1,117081,0,1,0x391161,0x22,0xF012,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),Hardware part number,2,2,117082,0,1,0x391161,0x22,0xF1A1,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),ECU serial number,3,3,117083,0,1,0x391161,0x22,0xF18C,,0,3,-1,2,-1,-1,-1,,,,,,,,,[]
