function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,BRAKE SW,11,2,14,138,1,0x428741,0x22,0x117,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,IDLE SW,12,26,15,139,1,0x428741,0x22,0x118,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,STOPLIGHT SW,13,49,16,140,1,0x428741,0x22,0x119,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,DRIVE MODE STATUS,14,9,17,141,1,0x428741,0x22,0x120,,1,3,1,2,5,3,-1,1,0,0,8001540,NRML,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8001540, 'range_label': 'NRML'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 76000022, 'range_label': 'ECO'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 3000186, 'range_label': 'SPORT'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 8000661, 'range_label': 'RACE'}, {'no': 5, 'up_bound': 7, 'low_bound': 4, 'range_id': 9100218, 'range_label': 'Not used'}]"
Data List,All data,G (vertical),15,19,22,146,1,0x428741,0x22,0x134,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.001,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,G (lateral),16,18,23,147,1,0x428741,0x22,0x135,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.001,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Vehicle speed,17,56,24,148,1,0x428741,0x22,0x137,km/h,0,3,2,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,SET VHCL SPD,18,44,29,153,1,0x428741,0x22,0x13C,km/h,0,3,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,EPS ST angle command value,19,13,34,158,1,0x428741,0x22,0x144,deg,0,3,2,2,-1,-1,-1,1,0,0,0,,0.04,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,EPS status,20,14,35,159,1,0x428741,0x22,0x145,,1,3,1,2,6,2,-1,1,0,0,9100218,Not used,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8001548, 'range_label': 'State1'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8001549, 'range_label': 'State2'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 8001550, 'range_label': 'State3'}]"
Data List,All data,EPS control request,21,11,36,160,1,0x428741,0x22,0x147,,1,3,1,2,7,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,EPS mode switching request,22,12,37,161,1,0x428741,0x22,0x148,,1,3,1,2,7,1,-1,1,0,0,8000445,Mode1,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8000445, 'range_label': 'Mode1'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8000446, 'range_label': 'Mode2'}]"
