function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,Brake pedal position,30,7,40,0,1,0x3A9801,0x22,0xB009,%,0,3,2,2,-1,-1,4095,1,0,0,0,,0.03125,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Pressure Run Out,31,28,41,0,1,0x3A9801,0x22,0xB00C,MPa,0,3,1,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,ABS in regulation,32,1,42,0,1,0x3A9801,0x22,0xB00E,,0,3,1,2,-1,-1,-1,1,0,0,8002061,No ABS regulation,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002061, 'range_label': 'No ABS regulation'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002060, 'range_label': 'ABS regulation'}]"
Data List,All data,External Brake Status,33,14,43,0,1,0x3A9801,0x22,0xB00F,,0,3,1,2,-1,-1,-1,1,0,0,33000032,Not initialized,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 33000032, 'range_label': 'Not initialized'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002066, 'range_label': 'Not ready'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002065, 'range_label': 'Ready'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 1001708, 'range_label': 'Not Used'}]"
Data List,All data,Buzzer Control,34,8,44,0,1,0x3A9801,0x22,0xEFFF,,0,3,1,2,-1,-1,-1,1,0,0,8002070,Not Activated,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002070, 'range_label': 'Not Activated'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002063, 'range_label': 'Activated'}]"
Data gathering,,Data(DA00),1,1,94,0,1,0x3A9801,0x22,0xDA00,,0,0,318,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA10),2,2,95,0,1,0x3A9801,0x22,0xDA10,,0,0,72,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA11),3,3,96,0,1,0x3A9801,0x22,0xDA11,,0,0,72,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA12),4,4,97,0,1,0x3A9801,0x22,0xDA12,,0,0,72,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA13),5,5,98,0,1,0x3A9801,0x22,0xDA13,,0,0,72,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA14),6,6,99,0,1,0x3A9801,0x22,0xDA14,,0,0,72,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA30),7,7,100,0,1,0x3A9801,0x22,0xDA30,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA31),8,8,101,0,1,0x3A9801,0x22,0xDA31,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA32),9,9,102,0,1,0x3A9801,0x22,0xDA32,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA33),10,10,103,0,1,0x3A9801,0x22,0xDA33,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA34),11,11,104,0,1,0x3A9801,0x22,0xDA34,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA35),12,12,105,0,1,0x3A9801,0x22,0xDA35,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA36),13,13,106,0,1,0x3A9801,0x22,0xDA36,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA37),14,14,107,0,1,0x3A9801,0x22,0xDA37,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA38),15,15,108,0,1,0x3A9801,0x22,0xDA38,,0,0,48,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA50),16,16,109,0,1,0x3A9801,0x22,0xDA50,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA51),17,17,110,0,1,0x3A9801,0x22,0xDA51,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA52),18,18,111,0,1,0x3A9801,0x22,0xDA52,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA53),19,19,112,0,1,0x3A9801,0x22,0xDA53,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA54),20,20,113,0,1,0x3A9801,0x22,0xDA54,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA55),21,21,114,0,1,0x3A9801,0x22,0xDA55,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA56),22,22,115,0,1,0x3A9801,0x22,0xDA56,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA57),23,23,116,0,1,0x3A9801,0x22,0xDA57,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA58),24,24,117,0,1,0x3A9801,0x22,0xDA58,,0,0,348,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA70),25,25,118,0,1,0x3A9801,0x22,0xDA70,,0,0,241,2,-1,-1,-1,,,,,,,,,[]
Freeze Frame Data,Fuel control,Battery Voltage,10,20,63,0,1,0x3A9801,0xB0,0x0,V,0,2,1,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,eDLC Voltage,20,100,64,0,1,0x3A9801,0xB0,0x1,V,0,2,1,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Odometer of the First Failure,30,120,65,0,1,0x3A9801,0xB0,0x2,km,0,2,3,2,-1,-1,-1,1,0,0,0,,0.05,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DTC Aging Counter,40,40,66,0,1,0x3A9801,0xB0,0x3,,0,2,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Vehicle status,50,220,67,0,1,0x3A9801,0xB0,0x5,,0,2,1,2,-1,-1,-1,1,0,0,8002069,Asleep,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002069, 'range_label': 'Asleep'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1001708, 'range_label': 'Not Used'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002057, 'range_label': 'Cut Off Pending'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 8000594, 'range_label': 'Auto ACC'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 1001708, 'range_label': 'Not Used'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 8001517, 'range_label': 'IG-ON'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 8002064, 'range_label': 'Starting In Progress'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 8002058, 'range_label': 'Powertrain Running'}, {'no': 9, 'up_bound': 8, 'low_bound': 8, 'range_id': 7000873, 'range_label': 'Auto Start'}, {'no': 10, 'up_bound': 9, 'low_bound': 9, 'range_id': 8002054, 'range_label': 'Engine System Stop'}, {'no': 11, 'up_bound': 20, 'low_bound': 16, 'range_id': 1001708, 'range_label': 'Not Used'}, {'no': 12, 'up_bound': 255, 'low_bound': 255, 'range_id': 8001541, 'range_label': 'Unavailable'}]"
Freeze Frame Data,Fuel control,PPU active status,60,160,68,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,1,1,-1,1,0,0,71000016,Not active,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 71000016, 'range_label': 'Not active'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
Freeze Frame Data,Fuel control,PPU operational status,70,170,69,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,2,1,-1,1,0,0,8002068,Not operational,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002068, 'range_label': 'Not operational'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002067, 'range_label': 'Operational'}]"
Freeze Frame Data,Fuel control,PFC active status,80,140,70,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,3,1,-1,1,0,0,71000016,Not active,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 71000016, 'range_label': 'Not active'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
