function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Freeze Frame Data,Fuel control,Encoder Failure,60,370,58,0,1,0x393871,0x2,0x3,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Continuous Energization Failure,70,300,59,0,1,0x393871,0x2,0x4,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Shifting Failure,80,730,60,0,1,0x393871,0x2,0x5,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Current Limitation Failure,90,320,61,0,1,0x393871,0x2,0x6,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Low Voltage Failure,100,480,62,0,1,0x393871,0x2,0x7,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Overcurrent Failure,110,640,63,0,1,0x393871,0x2,0x8,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,CAN Bus-off,120,110,64,0,1,0x393871,0x2,0x9,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Lost Communication with PHEV-ECU,130,470,65,0,1,0x393871,0x2,0xA,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,CAN Invalid Failure,140,200,66,0,1,0x393871,0x2,0xB,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,CAN Self-Diag Failure,150,270,67,0,1,0x393871,0x2,0xC,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,LIN Lost Communication with PHEV-ECU,160,430,68,0,1,0x393871,0x2,0xD,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
Freeze Frame Data,Fuel control,Microcomputer Error (ROM),170,520,69,0,1,0x393871,0x2,0xE,,1,2,1,2,0,1,-1,1,0,0,9100094,Normal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100094, 'range_label': 'Normal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 85000004, 'range_label': 'Failure'}]"
