function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data List,All data,Rear Gear Engaged,21,119,22,162,1,0x3DA541,0x22,0x132,,1,3,1,2,2,2,-1,1,0,0,9100218,Not used,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002161, 'range_label': 'Reverse Gear not Engaged'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002162, 'range_label': 'Reverse Gear Engaged'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 11000138, 'range_label': 'Abnormal'}]"
Data List,All data,STOPLIGHT SW,22,136,23,163,1,0x3DA541,0x22,0x133,,1,3,1,2,5,3,-1,1,0,0,9100218,Not used,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1001391, 'range_label': 'Brake pedal not operation'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1001389, 'range_label': 'Brake pedal operation 1'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 1001390, 'range_label': 'Brake pedal operation 2'}, {'no': 6, 'up_bound': 6, 'low_bound': 5, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 7, 'up_bound': 7, 'low_bound': 7, 'range_id': 11000138, 'range_label': 'Abnormal'}]"
Data List,All data,Brake Pedal Pressed By Driver,23,42,24,163,1,0x3DA541,0x22,0x133,,1,3,1,2,3,2,-1,1,0,0,9100218,Not used,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002163, 'range_label': 'Brake pedal not pressed'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002164, 'range_label': 'Brake pedal pressed'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 11000138, 'range_label': 'Abnormal'}]"
Data List,All data,ABS,24,12,25,164,1,0x3DA541,0x22,0x134,,1,3,1,2,7,1,-1,1,0,0,3000198,Inactive,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 3000198, 'range_label': 'Inactive'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
Data List,All data,ABS MALF,25,13,26,164,1,0x3DA541,0x22,0x134,,1,3,1,2,6,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,EBD,26,62,27,164,1,0x3DA541,0x22,0x134,,1,3,1,2,5,1,-1,1,0,0,3000198,Inactive,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 3000198, 'range_label': 'Inactive'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
Data List,All data,TCL,27,139,28,164,1,0x3DA541,0x22,0x134,,1,3,1,2,4,1,-1,1,0,0,3000198,Inactive,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 3000198, 'range_label': 'Inactive'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
Data List,All data,TCL MALF,28,140,29,164,1,0x3DA541,0x22,0x134,,1,3,1,2,3,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,ASC,29,32,30,164,1,0x3DA541,0x22,0x134,,1,3,1,2,2,1,-1,1,0,0,3000198,Inactive,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 3000198, 'range_label': 'Inactive'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
Data List,All data,ASC MALF,30,33,31,164,1,0x3DA541,0x22,0x134,,1,3,1,2,1,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,ASC OFF SWITCH,31,34,32,164,1,0x3DA541,0x22,0x134,,1,3,1,2,0,1,-1,1,0,0,1000003,OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 1000003, 'range_label': 'OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1000004, 'range_label': 'ON'}]"
Data List,All data,ACC brake active status,32,14,33,165,1,0x3DA541,0x22,0x180,,1,3,1,2,5,3,-1,1,0,0,11000138,Abnormal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 11000138, 'range_label': 'Abnormal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8000547, 'range_label': 'Not permission'}, {'no': 4, 'up_bound': 4, 'low_bound': 3, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 5, 'up_bound': 5, 'low_bound': 5, 'range_id': 9100133, 'range_label': 'Permission'}, {'no': 6, 'up_bound': 7, 'low_bound': 6, 'range_id': 9100218, 'range_label': 'Not used'}]"
Data List,All data,Yaw rate (ADAS),33,147,34,165,1,0x3DA541,0x22,0x180,,1,3,1,2,3,2,-1,1,0,0,8002234,Braking fully operational,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002234, 'range_label': 'Braking fully operational'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002166, 'range_label': 'Impossible to execute request'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 11000138, 'range_label': 'Abnormal'}]"
Data List,All data,MI PILOT assist park,34,110,35,165,1,0x3DA541,0x22,0x180,,1,3,1,2,1,2,-1,1,0,0,11000138,Abnormal,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 11000138, 'range_label': 'Abnormal'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002166, 'range_label': 'Impossible to execute request'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002234, 'range_label': 'Braking fully operational'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 9100218, 'range_label': 'Not used'}]"
Data List,All data,ADA Corner Decel Engine Brake Target,35,20,36,166,1,0x3DA541,0x22,0x20F,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.0001,0,4,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,ADA Decel Engine Brake Target,36,21,37,167,1,0x3DA541,0x22,0x210,G,0,3,2,2,-1,-1,-1,1,0,0,0,,0.0001,0,4,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,VMC BSB BRAKE OUT BSB,37,146,38,168,1,0x3DA541,0x22,0x213,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,2,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,CCSL Brake Wheel Torque Request,38,46,39,169,1,0x3DA541,0x22,0x214,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,AYC Yaw Moment Request,39,40,40,170,1,0x3DA541,0x22,0x215,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Global Brake Wheel Torque Request,40,97,41,171,1,0x3DA541,0x22,0x216,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,ADAS Yaw Moment Request,41,30,42,172,1,0x3DA541,0x22,0x217,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,0.5,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,Elec Brake Wheel Torque Request,42,64,43,173,1,0x3DA541,0x22,0x218,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,PWT Driver Arbitrated Torque,43,116,44,174,1,0x3DA541,0x22,0x219,Nm,0,3,2,2,-1,-1,-1,1,0,0,0,,2,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Data List,All data,CCSL Brake Wheel Torque Order,44,45,45,175,1,0x3DA541,0x22,0x221,,1,3,1,2,7,1,-1,1,0,0,8002167,No Brake Request,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002167, 'range_label': 'No Brake Request'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002168, 'range_label': 'CCSL Brake Torque request'}]"
Data List,All data,AYC Yaw Moment Order,45,39,46,175,1,0x3DA541,0x22,0x221,,1,3,1,2,6,1,-1,1,0,0,8002169,No yaw moment requested,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002169, 'range_label': 'No yaw moment requested'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002170, 'range_label': 'Yaw moment requested'}]"
Data List,All data,Longitudinal Control Status,46,108,47,175,1,0x3DA541,0x22,0x221,,1,3,1,2,5,1,-1,1,0,0,8002166,Impossible to execute request,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002166, 'range_label': 'Impossible to execute request'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002234, 'range_label': 'Braking fully operational'}]"
Data List,All data,Lateral Control Status,47,106,48,175,1,0x3DA541,0x22,0x221,,1,3,1,2,4,1,-1,1,0,0,8002166,Impossible to execute request,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002166, 'range_label': 'Impossible to execute request'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002234, 'range_label': 'Braking fully operational'}]"
Data List,All data,Maintenance Mode Status,48,109,49,176,1,0x3DA541,0x22,0x222,,1,3,1,2,6,2,-1,1,0,0,9100218,Not used,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 9100218, 'range_label': 'Not used'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 1001705, 'range_label': 'No request'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 1001710, 'range_label': 'Request'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 37000045, 'range_label': 'Unavailable'}]"
Data List,All data,Regen Brake Malfunction ASC,49,121,50,176,1,0x3DA541,0x22,0x222,,1,3,1,2,5,1,-1,1,0,0,8002171,No failure,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002171, 'range_label': 'No failure'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002126, 'range_label': 'Failure detected'}]"
Data List,All data,Elec Brake Torque Actuator Status,50,63,51,176,1,0x3DA541,0x22,0x222,,1,3,1,2,2,2,-1,1,0,0,37000045,Unavailable,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 37000045, 'range_label': 'Unavailable'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002172, 'range_label': 'EVC Available as an actuator'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002173, 'range_label': 'EVC Not available as an actuator'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 9100218, 'range_label': 'Not used'}]"
Data List,All data,PWT Status for VMC,51,117,52,176,1,0x3DA541,0x22,0x222,,1,3,1,2,1,1,-1,1,0,0,8002174,VMC Torque Limitation invalid,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002174, 'range_label': 'VMC Torque Limitation invalid'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002175, 'range_label': 'VMC Torque Limitation valid'}]"
Data List,All data,ADA Authorization Status,52,19,53,176,1,0x3DA541,0x22,0x222,,1,3,1,2,0,1,-1,1,0,0,8002176,ADA impossible,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002176, 'range_label': 'ADA impossible'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002177, 'range_label': 'ADA possible'}]"
Data List,All data,Cruise Control Status,53,51,54,177,1,0x3DA541,0x22,0x223,,1,3,1,2,5,3,-1,1,0,0,8002178,CC and SL OFF,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002178, 'range_label': 'CC and SL OFF'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002179, 'range_label': 'SL active'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002180, 'range_label': 'SL ON and Awaiting/Suspended'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 8002181, 'range_label': 'SL requested and in failure'}, {'no': 5, 'up_bound': 4, 'low_bound': 4, 'range_id': 8002182, 'range_label': 'CC active'}, {'no': 6, 'up_bound': 5, 'low_bound': 5, 'range_id': 8002183, 'range_label': 'CC ON and Awaiting/Suspended'}, {'no': 7, 'up_bound': 6, 'low_bound': 6, 'range_id': 8002184, 'range_label': 'CC requested and in failure'}, {'no': 8, 'up_bound': 7, 'low_bound': 7, 'range_id': 8002185, 'range_label': 'Vehicle not equipped with CC/SL'}]"
Data List,All data,Global Braking Performance Status,54,98,55,177,1,0x3DA541,0x22,0x223,,1,3,1,2,4,1,-1,1,0,0,8002166,Impossible to execute request,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002166, 'range_label': 'Impossible to execute request'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002234, 'range_label': 'Braking fully operational'}]"
Data List,All data,Global Brake Wheel Torque Order,55,96,56,177,1,0x3DA541,0x22,0x223,,1,3,1,2,1,3,-1,1,0,0,8002167,No Brake Request,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002167, 'range_label': 'No Brake Request'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002186, 'range_label': 'ACC brake request'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002187, 'range_label': 'HFPB/Full APK brake request'}, {'no': 4, 'up_bound': 7, 'low_bound': 3, 'range_id': 9100218, 'range_label': 'Not used'}]"
