function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Data gathering,,Data(DA12),4,4,94,0,1,0x7604ED61,0x22,0xDA12,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA13),5,5,95,0,1,0x7604ED61,0x22,0xDA13,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA14),6,6,96,0,1,0x7604ED61,0x22,0xDA14,,0,0,71,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA35),7,7,97,0,1,0x7604ED61,0x22,0xDA35,,0,0,718,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA55),8,8,98,0,1,0x7604ED61,0x22,0xDA55,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA56),9,9,99,0,1,0x7604ED61,0x22,0xDA56,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA57),10,10,100,0,1,0x7604ED61,0x22,0xDA57,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA58),11,11,101,0,1,0x7604ED61,0x22,0xDA58,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA59),12,12,102,0,1,0x7604ED61,0x22,0xDA59,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA70),13,13,103,0,1,0x7604ED61,0x22,0xDA70,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA71),14,14,104,0,1,0x7604ED61,0x22,0xDA71,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA72),15,15,105,0,1,0x7604ED61,0x22,0xDA72,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA73),16,16,106,0,1,0x7604ED61,0x22,0xDA73,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA74),17,17,107,0,1,0x7604ED61,0x22,0xDA74,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA75),18,18,108,0,1,0x7604ED61,0x22,0xDA75,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA80),19,19,109,0,1,0x7604ED61,0x22,0xDA80,,0,0,668,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA90),20,20,110,0,1,0x7604ED61,0x22,0xDA90,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA91),21,21,111,0,1,0x7604ED61,0x22,0xDA91,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA92),22,22,112,0,1,0x7604ED61,0x22,0xDA92,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA93),23,23,113,0,1,0x7604ED61,0x22,0xDA93,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Data gathering,,Data(DA94),24,24,114,0,1,0x7604ED61,0x22,0xDA94,,0,0,236,2,-1,-1,-1,,,,,,,,,[]
Freeze Frame Data,Fuel control,ODO/TRIP METER,10,20,3,0,1,0x7604ED61,0xF0,0xD0,km,0,2,3,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
